emp_no,first_name,last_name,birth_date,title,from_date,to_date
285164,Xiaocheng,Kumaresan,1965-01-02,Staff,1994-10-03,9999-01-01
285318,Theron,Ravishankar,1965-01-09,Engineer,1991-12-27,1999-10-09
286026,Utpal,Zaumen,1965-01-21,Staff,1991-02-25,9999-01-01
285396,Lena,Kohling,1965-01-27,Senior Engineer,1986-10-04,9999-01-01
285396,Lena,Kohling,1965-01-27,Engineer,1986-10-04,9999-01-01
285905,Kellyn,Bage,1965-01-09,Senior Staff,1994-11-04,9999-01-01
285906,Arnould,Buescher,1965-01-02,Engineer,1998-03-26,9999-01-01
286026,Utpal,Zaumen,1965-01-21,Senior Staff,1991-02-25,9999-01-01
286029,Jaques,Nanard,1965-01-28,Staff,1996-07-16,9999-01-01
286573,Nahum,Nishimukai,1965-01-27,Senior Engineer,1994-07-29,9999-01-01
286370,Toshimitsu,Seuren,1965-01-06,Staff,1995-01-19,9999-01-01
286370,Toshimitsu,Seuren,1965-01-06,Senior Staff,1995-01-19,9999-01-01
286452,Behnaam,Bierbaum,1965-01-26,Engineer,1999-01-31,9999-01-01
286573,Nahum,Nishimukai,1965-01-27,Engineer,1994-07-29,9999-01-01
286573,Nahum,Nishimukai,1965-01-27,Senior Engineer,1991-02-02,1994-07-29
286573,Nahum,Nishimukai,1965-01-27,Engineer,1991-02-02,1994-07-29
287436,Sasan,Deville,1965-01-02,Technique Leader,1994-10-11,2001-04-25
286779,Sigeru,Versino,1965-01-24,Engineer,1998-08-31,9999-01-01
286986,Woody,Trelles,1965-01-01,Senior Engineer,1996-05-23,9999-01-01
287323,Steve,Dengi,1965-02-01,Staff,1999-09-15,9999-01-01
287327,Youjian,Felder,1965-01-13,Staff,1993-07-15,9999-01-01
287327,Youjian,Felder,1965-01-13,Senior Staff,1993-07-15,9999-01-01
287334,Elliott,Speer,1965-01-05,Engineer,1998-08-08,9999-01-01
287482,Shigeaki,Gihr,1965-01-01,Senior Engineer,1994-03-18,9999-01-01
287482,Shigeaki,Gihr,1965-01-01,Engineer,1994-03-18,9999-01-01
287713,Aamod,Ranka,1965-01-23,Senior Staff,1992-12-07,9999-01-01
287583,Jovan,Hockney,1965-01-18,Senior Engineer,1990-06-21,9999-01-01
287583,Jovan,Hockney,1965-01-18,Engineer,1990-06-21,9999-01-01
287983,Randi,Munos,1965-01-23,Senior Staff,1990-09-07,9999-01-01
287609,Sailaja,Negoita,1965-01-06,Senior Engineer,1988-01-20,9999-01-01
287609,Sailaja,Negoita,1965-01-06,Engineer,1988-01-20,9999-01-01
287609,Sailaja,Negoita,1965-01-06,Assistant Engineer,1988-01-20,9999-01-01
287808,Vidar,Ozeki,1965-01-09,Technique Leader,1996-06-17,9999-01-01
287822,Mooi,Perfilyeva,1965-01-24,Engineer,1999-01-04,2000-09-04
287822,Mooi,Perfilyeva,1965-01-24,Engineer,1998-05-11,1999-01-04
287984,Troy,Kobuchi,1965-01-09,Engineer,1991-02-12,9999-01-01
287984,Troy,Kobuchi,1965-01-09,Senior Engineer,1991-02-12,9999-01-01
288028,Kauko,Narwekar,1965-01-22,Senior Engineer,1985-12-16,9999-01-01
288134,IEEE,VanScheik,1965-01-11,Staff,1992-02-11,1993-11-20
288028,Kauko,Narwekar,1965-01-22,Engineer,1985-12-16,9999-01-01
288142,Shay,Heystek,1965-01-25,Staff,1989-04-01,9999-01-01
288142,Shay,Heystek,1965-01-25,Senior Staff,1989-04-01,9999-01-01
288560,Yifei,Birjandi,1965-01-16,Staff,1994-02-07,9999-01-01
288166,Masoud,Asmuth,1965-01-11,Staff,1994-09-05,9999-01-01
288560,Yifei,Birjandi,1965-01-16,Senior Staff,1994-02-07,9999-01-01
288563,Cristinel,Gerlach,1965-01-02,Senior Engineer,1996-01-09,9999-01-01
288665,Horward,Khasidashvili,1965-01-31,Senior Engineer,1998-11-19,9999-01-01
288563,Cristinel,Gerlach,1965-01-02,Engineer,1996-01-09,9999-01-01
288606,Susumu,Swiss,1965-01-21,Staff,1991-11-15,9999-01-01
288606,Susumu,Swiss,1965-01-21,Senior Staff,1991-11-15,9999-01-01
288848,Vivian,Hennebert,1965-01-31,Staff,1991-04-10,1994-06-11
288893,Bedrich,Rosenbaum,1965-01-30,Senior Engineer,1991-01-27,9999-01-01
288893,Bedrich,Rosenbaum,1965-01-30,Engineer,1991-01-27,9999-01-01
289122,Nikolaus,Akaboshi,1965-01-21,Staff,1990-09-20,1995-07-04
289454,Bowen,Narwekar,1965-01-20,Senior Engineer,1985-03-08,9999-01-01
289687,Fai,Maccarone,1965-01-31,Staff,1985-10-30,9999-01-01
289687,Fai,Maccarone,1965-01-31,Senior Staff,1985-10-30,9999-01-01
289909,Hilari,Vecchio,1965-01-09,Staff,1993-04-24,9999-01-01
289807,Soenke,Lemarechal,1965-01-04,Staff,1994-09-04,9999-01-01
289807,Soenke,Lemarechal,1965-01-04,Senior Staff,1994-09-04,9999-01-01
289909,Hilari,Vecchio,1965-01-09,Senior Staff,1993-04-24,9999-01-01
290009,Zijian,Rindone,1965-01-22,Staff,1989-07-09,9999-01-01
290075,Boalin,Byoun,1965-01-15,Staff,1990-10-01,9999-01-01
290075,Boalin,Byoun,1965-01-15,Senior Staff,1990-10-01,9999-01-01
290009,Zijian,Rindone,1965-01-22,Senior Staff,1989-07-09,9999-01-01
290010,Fox,Lodder,1965-01-11,Staff,1988-02-17,1994-01-29
290284,Kwangjo,Menhardt,1965-01-08,Engineer,1996-01-11,9999-01-01
290478,Tsvetan,Sherertz,1965-01-03,Engineer,1989-08-07,9999-01-01
290478,Tsvetan,Sherertz,1965-01-03,Assistant Engineer,1989-08-07,9999-01-01
290563,Shigehiro,Oxenboll,1965-01-09,Senior Engineer,1986-02-26,9999-01-01
290441,Gregory,Collavizza,1965-01-25,Staff,1987-09-09,9999-01-01
290441,Gregory,Collavizza,1965-01-25,Senior Staff,1987-09-09,9999-01-01
290467,Shaowen,Poulakidas,1965-01-29,Staff,1987-04-15,9999-01-01
290467,Shaowen,Poulakidas,1965-01-29,Senior Staff,1987-04-15,9999-01-01
290769,Lalit,Blokdijk,1965-01-26,Senior Engineer,1999-02-01,9999-01-01
291349,Constantijn,Rusterholz,1965-01-19,Staff,1998-08-28,1998-11-13
291352,Danai,Trelles,1965-01-07,Technique Leader,1992-04-17,1997-08-26
291352,Danai,Trelles,1965-01-07,Technique Leader,1997-08-26,9999-01-01
291368,Gita,Rodier,1965-01-03,Staff,1990-08-24,1994-04-27
291612,Siamak,Gomatam,1965-01-30,Engineer,1998-07-08,9999-01-01
291669,Faiza,Bach,1965-01-04,Engineer,1999-09-13,9999-01-01
292110,Menkae,Showalter,1965-01-23,Senior Engineer,1996-08-09,9999-01-01
291755,Ebru,Doering,1965-01-29,Assistant Engineer,1994-08-27,2001-04-06
291819,Uriel,Georg,1965-01-13,Staff,1991-06-08,1999-06-22
291819,Uriel,Georg,1965-01-13,Senior Staff,1991-06-08,1999-06-22
292210,Masaru,Huhdanpaa,1965-01-17,Senior Engineer,1996-11-23,9999-01-01
292210,Masaru,Huhdanpaa,1965-01-17,Engineer,1996-11-23,9999-01-01
292110,Menkae,Showalter,1965-01-23,Engineer,1996-08-09,9999-01-01
292146,Khatoun,Pulkowski,1965-01-09,Engineer,2002-01-09,9999-01-01
292146,Khatoun,Pulkowski,1965-01-09,Engineer,1998-01-11,2002-01-09
292374,Shridhar,Chvatal,1965-01-15,Staff,1990-05-09,1995-08-27
292374,Shridhar,Chvatal,1965-01-15,Staff,1989-10-02,1990-05-09
292404,Hongzue,Zultner,1965-01-28,Senior Staff,1990-02-22,9999-01-01
292504,Georgi,Bednarek,1965-01-27,Senior Engineer,1994-03-02,9999-01-01
292504,Georgi,Bednarek,1965-01-27,Engineer,1994-03-02,9999-01-01
292515,Bernd,Thummel,1965-01-04,Engineer,1989-08-03,9999-01-01
292515,Bernd,Thummel,1965-01-04,Assistant Engineer,1989-08-03,9999-01-01
292901,Shuky,Journel,1965-01-02,Senior Engineer,1985-02-14,1995-04-27
292828,Ziya,Tokunaga,1965-01-10,Senior Engineer,1986-01-08,9999-01-01
292828,Ziya,Tokunaga,1965-01-10,Engineer,1986-01-08,9999-01-01
292901,Shuky,Journel,1965-01-02,Engineer,1985-02-14,1995-04-27
293280,Moti,Steenbeek,1965-01-24,Senior Engineer,1987-01-22,9999-01-01
293080,Hideyuki,Slaats,1965-01-12,Senior Staff,1987-05-30,9999-01-01
293154,Syozo,Maliniak,1965-01-21,Senior Staff,1993-06-06,9999-01-01
293154,Syozo,Maliniak,1965-01-21,Senior Staff,1992-11-09,1993-06-06
293329,Fumiya,Griswold,1965-01-15,Senior Engineer,1986-06-12,9999-01-01
293329,Fumiya,Griswold,1965-01-15,Engineer,1986-06-12,9999-01-01
293280,Moti,Steenbeek,1965-01-24,Engineer,1987-01-22,9999-01-01
293746,Sanjay,Litecky,1965-01-25,Senior Engineer,1995-08-27,9999-01-01
293746,Sanjay,Litecky,1965-01-25,Engineer,1995-08-27,9999-01-01
293752,Jungsoon,Bail,1965-01-04,Staff,1986-02-18,9999-01-01
293752,Jungsoon,Bail,1965-01-04,Senior Staff,1986-02-18,9999-01-01
294144,Takanari,Ermel,1965-01-09,Staff,1992-01-11,9999-01-01
294144,Takanari,Ermel,1965-01-09,Senior Staff,1992-01-11,9999-01-01
294446,Claudi,Ruemmler,1965-01-27,Staff,1999-08-13,9999-01-01
294241,Marl,Fiebach,1965-01-12,Staff,1994-07-26,9999-01-01
294241,Marl,Fiebach,1965-01-12,Senior Staff,1994-07-26,9999-01-01
294652,Hironobu,Brodie,1965-01-27,Senior Engineer,1985-09-17,1998-12-21
294461,Siddarth,Rosiles,1965-01-14,Senior Engineer,1985-11-18,9999-01-01
294652,Hironobu,Brodie,1965-01-27,Engineer,1985-09-17,1998-12-21
294652,Hironobu,Brodie,1965-01-27,Senior Engineer,1998-12-21,9999-01-01
294652,Hironobu,Brodie,1965-01-27,Engineer,1998-12-21,9999-01-01
294791,Vesna,Lammel,1965-01-28,Assistant Engineer,1999-10-08,9999-01-01
294527,Ashish,Candan,1965-01-04,Senior Staff,1992-02-02,9999-01-01
294857,Caolyn,Ozeri,1965-01-15,Senior Engineer,1986-07-29,9999-01-01
294857,Caolyn,Ozeri,1965-01-15,Engineer,1986-07-29,9999-01-01
295030,Fun,Keirsey,1965-01-01,Senior Staff,1985-07-09,9999-01-01
294996,Tomoyuki,Vigier,1965-02-01,Senior Staff,1991-07-08,2000-03-08
295411,Chiranjit,Serot,1965-01-18,Staff,1997-04-04,9999-01-01
295236,Kauko,Fujisawa,1965-01-24,Senior Engineer,1987-09-13,9999-01-01
295236,Kauko,Fujisawa,1965-01-24,Engineer,1987-09-13,9999-01-01
295254,Xuejun,Pfau,1965-01-15,Staff,1985-07-24,9999-01-01
295254,Xuejun,Pfau,1965-01-15,Senior Staff,1985-07-24,9999-01-01
295255,Jacopo,Bellone,1965-01-04,Technique Leader,1988-03-13,9999-01-01
295262,Moon,Pews,1965-01-22,Assistant Engineer,1994-08-06,9999-01-01
295268,Eben,Calkin,1965-01-28,Staff,1996-12-19,9999-01-01
295268,Eben,Calkin,1965-01-28,Senior Staff,1996-12-19,9999-01-01
295278,Val,Barvinok,1965-01-04,Senior Engineer,1990-01-02,9999-01-01
295278,Val,Barvinok,1965-01-04,Engineer,1990-01-02,9999-01-01
295278,Val,Barvinok,1965-01-04,Assistant Engineer,1990-01-02,9999-01-01
295476,Shawna,Chiodo,1965-01-19,Engineer,1999-01-22,1999-04-05
296610,Pranav,Berztiss,1965-01-25,Senior Engineer,1990-10-06,1996-09-09
295857,Kankanahalli,Ciolek,1965-01-17,Staff,1989-12-26,9999-01-01
295857,Kankanahalli,Ciolek,1965-01-17,Senior Staff,1989-12-26,9999-01-01
296062,Shaz,Driscoll,1965-01-29,Staff,1998-10-03,9999-01-01
296303,Mariangiola,Heyers,1965-01-28,Technique Leader,1992-08-04,9999-01-01
296428,Charmane,Simmen,1965-01-03,Staff,1989-03-07,9999-01-01
296428,Charmane,Simmen,1965-01-03,Senior Staff,1989-03-07,9999-01-01
296621,Bokyung,Plump,1965-01-02,Technique Leader,1986-07-05,1989-04-27
296664,Dipayan,Geffroy,1965-01-31,Senior Engineer,1987-09-17,9999-01-01
296687,Palash,Spieker,1965-01-02,Staff,1991-05-11,9999-01-01
296687,Palash,Spieker,1965-01-02,Senior Staff,1991-05-11,9999-01-01
296718,Kamakshi,Bahl,1965-01-30,Senior Engineer,1987-12-22,9999-01-01
296962,Wilmer,Luke,1965-01-28,Technique Leader,1987-02-13,1999-02-15
297431,Cathie,Ratnakar,1965-01-12,Senior Staff,1996-06-23,9999-01-01
297008,Boutros,Awdeh,1965-01-20,Staff,1985-11-07,1988-07-11
297232,Lokesh,Saoudi,1965-01-16,Senior Staff,1999-05-25,9999-01-01
297243,Tesuya,Mansanne,1965-01-13,Senior Staff,1993-10-08,1997-06-01
297474,Irena,Terkki,1965-01-13,Staff,1998-03-11,9999-01-01
297905,Marc,Bahl,1965-01-12,Assistant Engineer,1997-06-18,9999-01-01
297804,Vasilis,Ginneken,1965-01-16,Engineer,1985-09-13,1990-04-08
297954,Sailaja,Fujisaki,1965-01-13,Assistant Engineer,1995-07-24,9999-01-01
298479,Kamakshi,Badache,1965-01-24,Staff,1996-06-11,1999-03-11
298339,King,Benzmuller,1965-01-11,Senior Engineer,1986-09-04,9999-01-01
298339,King,Benzmuller,1965-01-11,Engineer,1986-09-04,9999-01-01
298953,Zita,Syang,1965-02-01,Staff,1998-12-29,9999-01-01
298577,Florina,Litecky,1965-01-11,Staff,1985-12-02,9999-01-01
298577,Florina,Litecky,1965-01-11,Senior Staff,1985-12-02,9999-01-01
299718,Denny,Shobatake,1965-01-15,Staff,1997-06-22,9999-01-01
299346,Fumitake,Sichman,1965-01-09,Senior Staff,1991-02-21,9999-01-01
299580,Luisa,Itzfeldt,1965-01-21,Engineer,1997-01-23,9999-01-01
299718,Denny,Shobatake,1965-01-15,Senior Staff,1997-06-22,9999-01-01
299737,Patricio,Itzfeldt,1965-02-01,Staff,1985-05-21,9999-01-01
299737,Patricio,Itzfeldt,1965-02-01,Senior Staff,1985-05-21,9999-01-01
400046,Hilari,Christ,1965-01-12,Senior Staff,1996-10-07,9999-01-01
400046,Hilari,Christ,1965-01-12,Senior Staff,1991-01-19,1996-10-07
400344,Yishai,Sessa,1965-01-04,Engineer,1996-08-21,2000-09-30
400358,Angus,Jullig,1965-01-31,Senior Engineer,1989-04-13,9999-01-01
400358,Angus,Jullig,1965-01-31,Engineer,1989-04-13,9999-01-01
400683,Kamakshi,Manders,1965-01-28,Staff,1995-08-05,9999-01-01
401154,Danae,Kragelund,1965-01-27,Staff,1987-05-20,9999-01-01
400780,Poornachandra,Asser,1965-01-09,Engineer,1993-11-07,9999-01-01
400796,Bodo,Halevi,1965-01-10,Engineer,1996-05-30,9999-01-01
401154,Danae,Kragelund,1965-01-27,Senior Staff,1987-05-20,9999-01-01
401278,Oguz,Schurmann,1965-01-16,Engineer,1986-11-11,9999-01-01
401278,Oguz,Schurmann,1965-01-16,Assistant Engineer,1986-11-11,9999-01-01
401333,Martins,Shokrollahi,1965-01-30,Senior Engineer,1986-11-04,9999-01-01
401420,Florian,Uhrig,1965-01-06,Senior Staff,1987-01-31,9999-01-01
401333,Martins,Shokrollahi,1965-01-30,Engineer,1986-11-04,9999-01-01
401364,Pranay,Kambil,1965-01-16,Senior Staff,1999-07-30,2002-04-06
402223,Fai,Breugel,1965-01-30,Staff,1995-02-27,1999-10-08
401574,Yannik,Falco,1965-01-13,Technique Leader,1988-01-15,9999-01-01
402025,Shigehito,Duclos,1965-01-20,Senior Engineer,1987-09-20,9999-01-01
402025,Shigehito,Duclos,1965-01-20,Engineer,1987-09-20,9999-01-01
402102,Kersti,Granlund,1965-01-21,Engineer,1995-03-19,9999-01-01
402718,Jeanna,Rettelbach,1965-01-17,Senior Engineer,1990-02-14,9999-01-01
402718,Jeanna,Rettelbach,1965-01-17,Engineer,1990-02-14,9999-01-01
402827,Weidon,Pollacia,1965-01-28,Staff,1988-02-27,2002-03-24
402664,Subhada,Janetzko,1965-01-04,Senior Engineer,1987-01-25,9999-01-01
402827,Weidon,Pollacia,1965-01-28,Senior Staff,1988-02-27,2002-03-24
402827,Weidon,Pollacia,1965-01-28,Staff,2002-03-24,9999-01-01
402827,Weidon,Pollacia,1965-01-28,Senior Staff,2002-03-24,9999-01-01
403010,Toshimitsu,Sluis,1965-01-16,Senior Engineer,1985-02-18,9999-01-01
403455,Marko,Velardi,1965-01-25,Senior Engineer,1992-11-22,2001-08-27
403237,Muneo,Gunderson,1965-01-01,Senior Engineer,1985-12-08,1993-09-19
403237,Muneo,Gunderson,1965-01-01,Engineer,1985-12-08,1993-09-19
403455,Marko,Velardi,1965-01-25,Engineer,1992-11-22,2001-08-27
404018,Valery,Babb,1965-01-11,Senior Engineer,1998-10-19,9999-01-01
403621,Deborah,Kaminger,1965-01-07,Staff,1988-06-04,9999-01-01
403621,Deborah,Kaminger,1965-01-07,Senior Staff,1988-06-04,9999-01-01
403644,Krisda,Hainaut,1965-01-19,Staff,1995-07-08,9999-01-01
403644,Krisda,Hainaut,1965-01-19,Senior Staff,1995-07-08,9999-01-01
403954,Jeanna,Bratten,1965-01-10,Senior Engineer,1990-07-26,9999-01-01
403954,Jeanna,Bratten,1965-01-10,Engineer,1990-07-26,9999-01-01
404573,Eberhardt,Spelt,1965-01-31,Staff,1997-07-05,9999-01-01
404236,Zengping,Kakkar,1965-01-12,Senior Engineer,1988-07-22,9999-01-01
404236,Zengping,Kakkar,1965-01-12,Engineer,1988-07-22,9999-01-01
404462,Anestis,Setlzner,1965-01-09,Senior Engineer,1985-07-13,9999-01-01
404462,Anestis,Setlzner,1965-01-09,Engineer,1985-07-13,9999-01-01
404879,Jeanne,Kaminger,1965-01-12,Engineer,1987-07-21,1991-04-21
404755,Manu,Junet,1965-01-13,Staff,1991-04-20,9999-01-01
404755,Manu,Junet,1965-01-13,Senior Staff,1991-04-20,9999-01-01
405372,Masami,Merro,1965-01-24,Staff,1988-09-23,1999-08-31
404788,Basem,Beausoleil,1965-01-16,Engineer,1998-03-16,9999-01-01
405015,Morris,Fargier,1965-01-02,Staff,1988-06-29,9999-01-01
405015,Morris,Fargier,1965-01-02,Senior Staff,1988-06-29,9999-01-01
405063,Yechezkel,Yurov,1965-01-26,Senior Engineer,2001-11-16,9999-01-01
405063,Yechezkel,Yurov,1965-01-26,Senior Engineer,1998-11-30,2001-11-16
405372,Masami,Merro,1965-01-24,Senior Staff,1988-09-23,1999-08-31
406125,Georgi,Portugali,1965-01-25,Technique Leader,1987-09-27,9999-01-01
406239,Marek,Tomescu,1965-01-09,Senior Engineer,1995-05-15,9999-01-01
406249,Naraig,Snyers,1965-01-23,Senior Engineer,1986-12-03,1992-05-19
406239,Marek,Tomescu,1965-01-09,Engineer,1995-05-15,9999-01-01
406714,Malu,Ossenbruggen,1965-02-01,Staff,1986-11-21,9999-01-01
406299,Kitty,Kolvik,1965-01-25,Engineer,1991-10-07,1995-04-29
406537,Martien,Ranum,1965-01-30,Senior Engineer,1993-03-15,1999-05-18
406564,Parviz,Picco,1965-01-25,Engineer,1995-04-16,9999-01-01
406714,Malu,Ossenbruggen,1965-02-01,Senior Staff,1986-11-21,9999-01-01
408019,Shridhar,Chleq,1965-01-01,Senior Engineer,1986-03-22,9999-01-01
406847,Alexius,Crouzet,1965-01-24,Staff,1999-10-05,9999-01-01
407522,Tommaso,Raczkowsky,1965-01-25,Staff,1996-08-29,9999-01-01
407837,Fei,Erez,1965-02-01,Senior Engineer,1986-10-15,1988-04-02
407837,Fei,Erez,1965-02-01,Engineer,1986-10-15,1988-04-02
407837,Fei,Erez,1965-02-01,Senior Engineer,1988-04-02,9999-01-01
407837,Fei,Erez,1965-02-01,Engineer,1988-04-02,9999-01-01
408019,Shridhar,Chleq,1965-01-01,Engineer,1986-03-22,9999-01-01
408019,Shridhar,Chleq,1965-01-01,Assistant Engineer,1986-03-22,9999-01-01
408654,Yongqiao,Cochrane,1965-01-09,Staff,1986-10-27,9999-01-01
408114,Geoffrey,Ladret,1965-01-05,Engineer,1994-01-03,9999-01-01
408163,Irene,Sethi,1965-01-21,Senior Engineer,2000-08-12,9999-01-01
408163,Irene,Sethi,1965-01-21,Senior Engineer,1996-09-06,2000-08-12
408417,Tsz,Daescu,1965-01-19,Staff,1994-01-29,1994-09-28
408417,Tsz,Daescu,1965-01-19,Staff,1994-09-28,9999-01-01
408435,Bikash,Vilarrasa,1965-01-18,Staff,1999-03-26,2000-12-29
408437,Uno,Solares,1965-01-29,Staff,1994-09-22,9999-01-01
408437,Uno,Solares,1965-01-29,Senior Staff,1994-09-22,9999-01-01
408447,Mayuri,Werthner,1965-01-13,Staff,1990-08-19,2001-02-20
408447,Mayuri,Werthner,1965-01-13,Senior Staff,1990-08-19,2001-02-20
408447,Mayuri,Werthner,1965-01-13,Staff,2001-02-20,9999-01-01
408447,Mayuri,Werthner,1965-01-13,Senior Staff,2001-02-20,9999-01-01
408654,Yongqiao,Cochrane,1965-01-09,Senior Staff,1986-10-27,9999-01-01
409112,Sahrah,Mitchem,1965-01-10,Staff,1991-03-28,2002-05-18
408953,Jolita,Claffy,1965-01-26,Senior Engineer,1993-12-24,9999-01-01
409112,Sahrah,Mitchem,1965-01-10,Senior Staff,1991-03-28,2002-05-18
409391,Willard,Verspoor,1965-01-06,Engineer,1999-02-28,9999-01-01
409712,Etsuo,Andreotta,1965-01-23,Senior Engineer,1992-03-28,2000-06-23
409712,Etsuo,Andreotta,1965-01-23,Engineer,1992-03-28,2000-06-23
410028,Xiadong,McClurg,1965-01-11,Staff,1985-09-17,9999-01-01
409798,Dekang,Tsunoo,1965-01-15,Technique Leader,1995-01-19,9999-01-01
409805,Frazer,Candan,1965-01-15,Senior Engineer,1999-03-05,9999-01-01
409898,Divier,Ishibashi,1965-02-01,Senior Engineer,1989-09-22,9999-01-01
409898,Divier,Ishibashi,1965-02-01,Engineer,1989-09-22,9999-01-01
410028,Xiadong,McClurg,1965-01-11,Senior Staff,1985-09-17,9999-01-01
410592,Tonia,Shigei,1965-01-01,Staff,1993-03-13,1997-01-12
410372,Duri,Mitina,1965-01-08,Senior Engineer,1990-03-04,9999-01-01
410372,Duri,Mitina,1965-01-08,Engineer,1990-03-04,9999-01-01
410433,Kazuhisa,Riesenhuber,1965-01-19,Senior Engineer,1992-10-06,9999-01-01
410616,Gudjon,Kalorkoti,1965-01-18,Senior Engineer,1994-04-14,9999-01-01
410616,Gudjon,Kalorkoti,1965-01-18,Engineer,1994-04-14,9999-01-01
410804,Ronnie,Denos,1965-01-17,Senior Engineer,1992-06-08,9999-01-01
410804,Ronnie,Denos,1965-01-17,Engineer,1992-06-08,9999-01-01
410703,Kitty,Halloran,1965-01-14,Staff,1997-11-20,2002-01-18
410881,Koichi,Grabner,1965-01-06,Senior Engineer,1990-04-24,2000-04-05
410881,Koichi,Grabner,1965-01-06,Senior Engineer,2000-04-05,9999-01-01
411070,Otmar,Brandsma,1965-01-29,Senior Engineer,1987-05-28,9999-01-01
411070,Otmar,Brandsma,1965-01-29,Engineer,1987-05-28,9999-01-01
411082,Martine,Cangellaris,1965-01-08,Senior Engineer,1992-04-28,9999-01-01
411082,Martine,Cangellaris,1965-01-08,Engineer,1992-04-28,9999-01-01
411143,Goncalo,Barbanera,1965-01-08,Senior Staff,1996-09-01,9999-01-01
411727,Weiwu,Lamma,1965-01-09,Staff,1997-11-05,2000-11-26
412404,Mitsuyuki,Jeansoulin,1965-01-15,Senior Engineer,1999-10-28,9999-01-01
411906,Anneli,Pappas,1965-02-01,Engineer,1998-07-04,1998-09-19
412315,Geoff,Peck,1965-01-02,Staff,1999-01-08,1999-03-26
412757,Leen,Peak,1965-01-03,Engineer,1999-11-20,9999-01-01
413205,Mototsugu,Prampolini,1965-01-09,Senior Staff,1988-06-12,9999-01-01
413554,Elvia,Schwartzburd,1965-01-20,Engineer,1991-10-16,1995-08-25
413098,Hsiangchu,Taubenfeld,1965-01-26,Staff,1993-04-17,9999-01-01
413098,Hsiangchu,Taubenfeld,1965-01-26,Senior Staff,1993-04-17,9999-01-01
413666,Remco,Duclos,1965-01-05,Staff,1988-04-18,9999-01-01
413666,Remco,Duclos,1965-01-05,Senior Staff,1988-04-18,9999-01-01
413729,Harjit,Ernst,1965-01-02,Technique Leader,1992-04-26,9999-01-01
413831,Mohamadou,Grabner,1965-01-09,Staff,1991-11-25,9999-01-01
413831,Mohamadou,Grabner,1965-01-09,Senior Staff,1991-11-25,9999-01-01
413832,Marco,Jahnichen,1965-01-24,Senior Staff,1995-03-28,9999-01-01
414027,Tadanori,Msuda,1965-01-31,Senior Engineer,1988-11-06,1993-02-20
414091,Wuxu,Kuhnemann,1965-01-17,Engineer,1997-08-19,9999-01-01
414027,Tadanori,Msuda,1965-01-31,Engineer,1988-11-06,1993-02-20
414027,Tadanori,Msuda,1965-01-31,Senior Engineer,1993-02-20,9999-01-01
414027,Tadanori,Msuda,1965-01-31,Engineer,1993-02-20,9999-01-01
414543,Bernd,Anick,1965-01-03,Senior Engineer,1988-11-19,9999-01-01
414461,Somnath,Bierbaum,1965-01-22,Senior Staff,1996-12-05,2000-12-22
414551,Elliott,Copas,1965-01-22,Senior Engineer,1994-09-13,9999-01-01
414551,Elliott,Copas,1965-01-22,Engineer,1994-09-13,9999-01-01
414808,Aris,Sambasivam,1965-01-05,Senior Engineer,1988-02-21,1998-05-20
414662,Ipke,Schneeberger,1965-01-21,Senior Engineer,1985-09-20,9999-01-01
414662,Ipke,Schneeberger,1965-01-21,Engineer,1985-09-20,9999-01-01
414808,Aris,Sambasivam,1965-01-05,Engineer,1988-02-21,1998-05-20
414814,Dayanand,Wielonsky,1965-01-28,Staff,1999-02-28,9999-01-01
414714,Chinho,Delgrande,1965-01-06,Senior Staff,1996-11-07,9999-01-01
414814,Dayanand,Wielonsky,1965-01-28,Staff,1999-02-15,1999-02-28
414897,Juyoung,Willoner,1965-01-17,Senior Staff,1989-11-03,9999-01-01
414897,Juyoung,Willoner,1965-01-17,Staff,1989-11-03,9999-01-01
415338,Shigeo,Emmart,1965-01-22,Assistant Engineer,1995-12-24,9999-01-01
414922,Prasadram,Piazza,1965-01-20,Senior Engineer,1987-06-05,1997-11-04
414922,Prasadram,Piazza,1965-01-20,Engineer,1987-06-05,1997-11-04
415187,Juyoung,Peltason,1965-01-03,Assistant Engineer,1998-09-01,9999-01-01
415363,Conal,Shackell,1965-01-19,Staff,1995-02-23,9999-01-01
415234,Ewing,Baak,1965-01-28,Engineer,1993-10-05,1993-10-19
415363,Conal,Shackell,1965-01-19,Senior Staff,1995-02-23,9999-01-01
415363,Conal,Shackell,1965-01-19,Staff,1986-01-25,1995-02-23
415363,Conal,Shackell,1965-01-19,Senior Staff,1986-01-25,1995-02-23
416074,Alain,Lieberherr,1965-01-08,Senior Engineer,1987-05-11,9999-01-01
415563,Mrinalini,Bierbaum,1965-01-21,Senior Engineer,1986-03-12,9999-01-01
415563,Mrinalini,Bierbaum,1965-01-21,Engineer,1986-03-12,9999-01-01
416074,Alain,Lieberherr,1965-01-08,Engineer,1987-05-11,9999-01-01
416383,Nectarios,Itschner,1965-01-29,Senior Engineer,1990-03-02,9999-01-01
